"Story","Title","Result","Date","Stability","Duration (s)"
"Loguearse en la pagina Sport10","Validar el inicio de sesion exitoso","ERROR","2025-11-26T14:59:51.8515746-05:00[America/Bogota]","0.0","18.26"
