"Story","Title","Result","Date","Stability","Duration (s)"
"Registrar un producto en página web de Sport10","Registrar un nuevo producto correctamente","SUCCESS","2025-11-27T19:02:50.1578109-05:00[America/Bogota]","0.0","24.28"
