"Story","Title","Result","Date","Stability","Duration (s)"
"Registrar un producto en página web de Sport10","Registrar un nuevo producto correctamente","ERROR","2025-11-27T19:10:56.4490403-05:00[America/Bogota]","0.0","22.21"
