"Story","Title","Result","Date","Stability","Duration (s)"
"Registrar un nuevo proveedor","Registrar un proveedor exitosamente","SUCCESS","2025-11-11T10:58:19.4643299-05:00[America/Bogota]","0.0","18.07"
