"Story","Title","Result","Date","Stability","Duration (s)"
"Eliminar un usuario en pagina web de Sport10","Verificar que se elimina el usuario","SUCCESS","2025-12-05T13:06:20.9918025-05:00[America/Bogota]","0.0","12.47"
