"Story","Title","Result","Date","Stability","Duration (s)"
"Eliminar un usuario en pagina web de Sport10","Verificar que se elimina el usuario","SUCCESS","2025-11-13T11:23:51.9300458-05:00[America/Bogota]","0.0","19.03"
