"Story","Title","Result","Date","Stability","Duration (s)"
"Registrar un usuario en pagina web de Sport10","Verificar el registro exitoso de un nuevo usuario","SUCCESS","2025-11-13T11:22:23.5146958-05:00[America/Bogota]","0.0","67.77"
