"Story","Title","Result","Date","Stability","Duration (s)"
"Eliminar un usuario en pagina web de Sport10","Verificar que se elimina el usuario","SUCCESS","2025-11-11T10:57:48.5210677-05:00[America/Bogota]","0.0","19.26"
