"Story","Title","Result","Date","Stability","Duration (s)"
"Registrar un producto en página web de Sport10","Registrar un nuevo producto correctamente","FAILURE","2025-11-11T11:00:18.1506011-05:00[America/Bogota]","0.0","17.45"
