"Story","Title","Result","Date","Stability","Duration (s)"
"Loguearse en la pagina Sport10","Validar el inicio de sesion exitoso","SUCCESS","2025-11-13T11:21:16.5609955-05:00[America/Bogota]","0.0","11.19"
